Path,Method,Schema,Model Name,Supported,Datasource,Resource
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/irbinterfaces/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces,DELETE,com.nokia.eda.services.v1.RoutedInterfaceList,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces,GET,com.nokia.eda.services.v1.RoutedInterfaceList,routed_interface_list,true,true,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces,POST,com.nokia.eda.services.v1.RoutedInterface,routed_interface,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces/_deleted,GET,com.nokia.eda.services.v1.RoutedInterface_DeletedResources,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces/{name},DELETE,Status,routed_interface,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces/{name},GET,com.nokia.eda.services.v1.RoutedInterface,routed_interface,true,true,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces/{name},PATCH,Patch,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces/{name},PUT,com.nokia.eda.services.v1.RoutedInterface,routed_interface,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routedinterfaces/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers,DELETE,com.nokia.eda.services.v1.RouterList,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers,GET,com.nokia.eda.services.v1.RouterList,router_list,true,true,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers,POST,com.nokia.eda.services.v1.Router,router,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers/_deleted,GET,com.nokia.eda.services.v1.Router_DeletedResources,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers/{name},DELETE,Status,router,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers/{name},GET,com.nokia.eda.services.v1.Router,router,true,true,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers/{name},PATCH,Patch,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers/{name},PUT,com.nokia.eda.services.v1.Router,router,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/routers/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks,DELETE,com.nokia.eda.services.v1.VirtualNetworkList,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks,GET,com.nokia.eda.services.v1.VirtualNetworkList,virtual_network_list,true,true,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks,POST,com.nokia.eda.services.v1.VirtualNetwork,virtual_network,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks/_deleted,GET,com.nokia.eda.services.v1.VirtualNetwork_DeletedResources,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks/{name},DELETE,Status,virtual_network,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks/{name},GET,com.nokia.eda.services.v1.VirtualNetwork,virtual_network,true,true,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks/{name},PATCH,Patch,,false,false,false
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks/{name},PUT,com.nokia.eda.services.v1.VirtualNetwork,virtual_network,true,false,true
/apps/services.eda.nokia.com/v1/namespaces/{namespace}/virtualnetworks/{name}/_revs,GET,ResourceHistory,,false,false,false
